id,Stamp,x_global,y_global,vx_global,vy_global,v
1,55.70000219345093,3586.6127,2786.9428,-5.8448,6.0115,30.184195500268018
2,55.800018072128296,3586.7393,2779.0447,-5.4941,5.8954,29.01092471072234
1,55.800018072128296,3585.8802,2787.5445,-6.6122,6.2317,32.70957577745086
2,55.92002487182617,3586.092,2779.6809,-5.4711,5.6328,28.268911701867832
1,55.92002487182617,3585.011,2788.3197,-6.9512,6.3725,33.948579829830884
2,56.00001120567322,3585.6505,2780.1632,-5.1018,5.3559,26.628815285851527
1,56.00001120567322,3584.4286,2788.7957,-6.562,5.8008,31.530148355730898
2,56.10002017021179,3585.1081,2780.7823,-5.588,6.0428,29.629809970473993
1,56.10002017021179,3583.6937,2789.2779,-7.3196,5.8741,33.7866463386232
2,56.2000048160553,3584.5144,2781.4631,-5.5392,6.1515,29.800453151158628
1,56.2000048160553,3582.9673,2789.8541,-7.0433,5.6244,32.4483539681137
2,56.30000686645508,3584.0454,2782.0003,-5.4139,6.0737,29.290849729975402
1,56.30000686645508,3582.1025,2790.4939,-7.897,6.1144,35.954700844612795
2,56.359997272491455,3583.7367,2782.3901,-4.2038,4.8927,23.22221786524276
1,56.359997272491455,3581.6352,2790.8762,-6.2012,4.8844,28.41771793455625
